School Name,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,CompletionRate150,Admission Rate (%),RetentionRate,SAT Average,x0_Private ForProfit,x0_Private NonProfit,x0_Public
Columbia University in the City of New York,48.78,235920.0,8148.0,79750.0,96.21,6.660000000000001,95.27,1517.0,0.0,1.0,0.0
Cooper Union for the Advancement of Science and Art,27.500000000000004,150156.0,806.0,61775.0,79.44,17.51,84.85000000000001,1422.0,0.0,1.0,0.0
Cornell University,92.53,182892.0,14741.0,75204.0,95.36,10.71,95.77,1480.0,0.0,1.0,0.0
CUNY Bernard M Baruch College,42.36,146136.0,15456.0,13569.0,72.53,40.71,87.62,1268.0,0.0,0.0,1.0
CUNY Brooklyn College,37.98,143076.0,14054.0,13802.0,54.49,49.74,82.19,1105.0,0.0,0.0,1.0
College of Staten Island CUNY,37.21,141204.0,11345.0,15176.0,31.27,50.0175064382507,81.14,1134.099262725061,0.0,0.0,1.0
CUNY City College,41.92,149916.0,11967.0,13667.0,59.72,50.54,80.08999999999999,1164.0,0.0,0.0,1.0
CUNY Graduate School and University Center,37.22,158448.0,2658.0,57363.025376251346,70.61896025100314,29.278910996526246,72.06817935620968,1415.30171073312,0.0,0.0,1.0
CUNY Hunter College,33.35,146568.0,16921.0,13219.0,55.88999999999999,40.48,83.81,1259.0,0.0,0.0,1.0
CUNY John Jay College of Criminal Justice,36.61,137064.0,13324.0,13549.0,50.63,37.43,83.09,1093.0,0.0,0.0,1.0
CUNY Lehman College,38.04,134616.0,12087.0,13704.0,53.18000000000001,47.010000000000005,80.60000000000001,1020.0,0.0,0.0,1.0
CUNY Medgar Evers College,42.03,132924.0,4793.0,15448.0,21.1,78.48,49.16,1070.5008743785718,0.0,0.0,1.0
CUNY New York City College of Technology,27.97,134484.0,14615.0,13563.0,18.49,79.07,61.71,1064.2637880106913,0.0,0.0,1.0
CUNY Queens College,40.93,139620.0,15735.0,13768.0,53.37,53.49,83.26,1122.0,0.0,0.0,1.0
CUNY York College,32.62,133572.0,6283.0,13948.0,31.56,52.76,62.91,960.0,0.0,0.0,1.0
D'Youville College,71.03,96360.0,1431.0,38790.0,59.59,83.07,73.15,1064.0,0.0,1.0,0.0
Daemen University,52.13,83988.0,1608.0,40900.0,57.76,61.78,79.13,1089.0274859062768,0.0,1.0,0.0
Dominican College of Blauvelt,36.2,101508.0,1304.0,43424.0,47.75,74.62,73.38,1145.1078537996038,0.0,1.0,0.0
Elmira College,57.69,65808.0,713.0,48133.0,67.78,83.13000000000001,68.66,1103.0,0.0,1.0,0.0
Five Towns College,20.16,63780.0,604.0,35154.0,46.28,47.0,67.44,1047.231310630062,1.0,0.0,0.0
Fordham University,100.0,171360.0,9099.0,71388.0,83.17,52.53,89.42,1334.0,0.0,1.0,0.0
Hamilton College,85.61,138924.0,1901.0,72190.0,90.6,18.41,92.18,1462.0,0.0,1.0,0.0
Hartwick College,100.0,95436.0,1199.0,60479.0,57.99999999999999,93.1,74.47,1107.0,0.0,1.0,0.0
Hilbert College,45.05,69360.0,735.0,31358.0,56.79,91.71,70.63000000000001,1074.7048186055797,0.0,1.0,0.0
Hobart William Smith Colleges,87.21,102444.0,1812.0,74375.0,76.79,61.84,80.53,1279.0,0.0,1.0,0.0
Hofstra University,43.3,164748.0,6065.0,62917.0,64.73,69.11,81.74,1347.8364850752982,0.0,1.0,0.0
Houghton College,58.57,70800.0,838.0,44952.0,64.83,79.97999999999999,87.72,1045.8248881860861,0.0,1.0,0.0
Iona College,59.09,120264.0,2667.0,54052.0,59.75,85.95,77.07000000000001,1107.0,0.0,1.0,0.0
Ithaca College,78.79,110160.0,4934.0,64006.0,77.52,75.68,77.09,1200.6245735004977,0.0,1.0,0.0
The Juilliard School,39.09,97572.0,492.0,73642.0,93.75,7.64,93.97,1252.2294271280934,0.0,1.0,0.0
Keuka College,100.0,67812.0,1300.0,50240.0,53.13,90.91,64.77000000000001,1031.5187346432142,0.0,1.0,0.0
LIM College,6.4,75324.0,1345.0,47961.0,53.09,84.05,63.16,1083.8630208393429,1.0,0.0,0.0
Le Moyne College,53.96,105192.0,2674.0,49194.0,78.29,74.74,82.92,1165.0,0.0,1.0,0.0
Long Island University,43.93,147156.0,6000.0,50591.0,44.34,85.00999999999999,76.73,1194.0,0.0,1.0,0.0
Manhattan College,52.26,136764.0,3352.0,57992.0,70.28,77.64999999999999,83.1,1244.4504486705198,0.0,1.0,0.0
Manhattan School of Music,28.39,85452.0,497.0,70925.0,74.33999999999999,41.56,97.39,1181.5150964953755,0.0,1.0,0.0
Manhattanville College,35.67,103392.0,1373.0,51214.0,63.88,89.81,79.7,1127.6549120004051,0.0,1.0,0.0
Marist College,43.23,117096.0,5210.0,60670.0,84.74000000000001,55.05,88.29,1229.261846870148,0.0,1.0,0.0
Marymount Manhattan College,24.65,103080.0,1662.0,59167.0,57.98,88.18,67.14,1109.0,0.0,1.0,0.0
Medaille College,28.93,67740.0,1394.0,36840.0,37.31,71.8,54.620000000000005,1083.469124097973,0.0,1.0,0.0
Mercy College,24.34,113880.0,6409.0,29754.0,48.17,81.96,73.57000000000001,1025.0,0.0,1.0,0.0
Molloy College,27.26,130452.0,3401.0,46531.0,72.86,74.14,87.69,1172.0,0.0,1.0,0.0
Mount Saint Mary College,36.11,106644.0,1780.0,47103.0,60.49,90.17,77.98,1080.0,0.0,1.0,0.0
College of Mount Saint Vincent,25.17,107016.0,2235.0,51240.0,62.67,92.68,75.51,1002.0,0.0,1.0,0.0
Nazareth College,41.83,97020.0,2138.0,51405.0,71.22,75.68,84.69,1120.9237260158952,0.0,1.0,0.0
The New School,19.55,143868.0,6339.0,71907.0,69.13,69.1,70.53,1269.0,0.0,1.0,0.0
New York University,99.44,185700.0,27276.0,73759.0,87.78,21.09,90.12,1458.0,0.0,1.0,0.0
Niagara University,100.0,110736.0,2719.0,47384.0,77.36,92.41,80.47999999999999,1118.0,0.0,1.0,0.0
New York Institute of Technology,32.87,146448.0,3414.0,49465.0,50.0,74.68,76.35,1190.0,0.0,1.0,0.0
New York School of Interior Design,4.55,120747.94835832063,401.0,53522.0,61.53999999999999,67.25,66.67,1152.9030272494706,0.0,1.0,0.0
Nyack College,35.08,84612.0,1171.0,38589.0,42.92,97.32,57.830000000000005,965.0,0.0,1.0,0.0
Pace University,100.0,149124.0,7710.0,63709.0,58.51,82.87,73.42,1163.0,0.0,1.0,0.0
Paul Smiths College of Arts and Science,78.95,63708.0,665.0,47001.0,54.73,67.42,73.19,1053.7700171546246,0.0,1.0,0.0
Davis College,62.59817618590583,66672.0,43.0,26841.0,43.75,28.57,72.9434084005193,1014.1346219168968,0.0,1.0,0.0
Pratt Institute-Main,16.14,135252.0,3101.0,69497.0,71.25,65.94,74.62,1245.0,0.0,1.0,0.0
Rabbinical College Bobover Yeshiva Bnei Zion,33.33,46260.0,379.0,14878.0,89.13,52.63806303435682,95.45,990.8934511304938,0.0,1.0,0.0
Rensselaer Polytechnic Institute,88.2,157344.0,6265.0,73816.0,86.92,57.26,90.93,1410.0,0.0,1.0,0.0
Roberts Wesleyan College,95.0,77448.0,1197.0,45599.0,58.98,75.81,82.73,1146.0,0.0,1.0,0.0
Rochester Institute of Technology,71.55,126612.0,12489.0,61063.0,71.44,73.86,86.41,1341.0,0.0,1.0,0.0
University of Rochester,93.46,154212.0,6299.0,75190.0,85.82,35.43,92.06,1429.0,0.0,1.0,0.0
Russell Sage College,86.47,75132.0,1235.0,46287.0,61.84,74.31,77.35,1063.3103578351902,0.0,1.0,0.0
St Bonaventure University,65.83,78900.0,1803.0,50646.0,73.79,76.31,85.98,1151.0,0.0,1.0,0.0
St. Francis College,25.8,105996.0,2637.0,32776.0,53.92,84.52,73.41,964.0,0.0,1.0,0.0
St Lawrence University,80.60000000000001,122484.0,2256.0,73045.0,79.83,47.260000000000005,88.1,1301.0,0.0,1.0,0.0
The College of Saint Rose,52.6,94716.0,2239.0,48125.0,58.91,81.88,73.44000000000001,1159.338166339352,0.0,1.0,0.0
St. Thomas Aquinas College,39.01,108060.0,1095.0,47572.0,60.52,86.83999999999999,75.31,1036.0,0.0,1.0,0.0
Sarah Lawrence College,38.87,122748.0,1290.0,74123.0,72.47,54.63,70.1,1333.0,0.0,1.0,0.0
Siena College,63.33,106764.0,3266.0,58200.0,80.82000000000001,80.66,89.66,1196.3785437032427,0.0,1.0,0.0
Skidmore College,82.34,121440.0,2574.0,74140.0,86.19,32.17,87.59,1324.0,0.0,1.0,0.0
St. Joseph's University-New York,100.0,109764.0,3879.0,35122.0,70.36,70.67,83.93,1120.0,0.0,1.0,0.0
Saint John Fisher College,100.0,104208.0,2679.0,49242.0,71.81,68.41000000000001,89.52,1161.0,0.0,1.0,0.0
St. John's University-New York,44.98,148980.0,10350.0,55877.0,64.36,75.07000000000001,83.17,1198.0,0.0,1.0,0.0
SUNY College of Technology at Canton,64.74,81864.0,3033.0,23026.0,40.91,83.00999999999999,70.26,1029.0,0.0,0.0,1.0
SUNY College of Agriculture and Technology at Cobleskill,66.23,80652.0,2073.0,25633.0,43.21,80.0,76.02,1010.0,0.0,0.0,1.0
Farmingdale State College,32.46,101016.0,9462.0,16856.0,53.2,60.16,82.84,1075.0,0.0,0.0,1.0
SUNY at Albany,59.81999999999999,118848.0,13051.0,26563.0,65.0,57.15,83.04,1177.0,0.0,0.0,1.0
Binghamton University,72.63,120420.0,14300.0,28010.0,81.72,43.03,92.02,1376.0,0.0,0.0,1.0
University at Buffalo,65.45,127968.0,22059.0,26958.0,75.11,66.95,86.94,1230.0,0.0,0.0,1.0
Stony Brook University,63.0,149616.0,17962.0,26270.0,76.28,48.91,90.18,1337.0,0.0,0.0,1.0
SUNY College of Environmental Science and Forestry,80.24,105588.0,1714.0,29680.0,77.2,60.17,86.36,1237.0,0.0,0.0,1.0
SUNY Polytechnic Institute,54.88,114636.0,2097.0,23194.0,53.6,73.3,82.43,1177.0,0.0,0.0,1.0
SUNY Brockport,60.4,91668.0,6239.0,24340.0,65.81,58.10999999999999,75.58,1089.0,0.0,0.0,1.0
SUNY Buffalo State,49.72,95448.0,7207.0,23111.0,40.41,80.07,64.52,960.0,0.0,0.0,1.0
SUNY Cortland,58.95,82512.0,6243.0,25585.0,67.31,52.2,84.76,1164.0,0.0,0.0,1.0
SUNY at Fredonia,58.81,86232.0,3829.0,23327.0,62.45,72.25,76.88000000000001,1112.0,0.0,0.0,1.0
SUNY College at Geneseo,67.23,92676.0,4820.0,26266.0,78.13,61.36000000000001,84.99,1234.0,0.0,0.0,1.0
State University of New York at New Paltz,53.510000000000005,89292.0,6445.0,25615.0,75.86,62.02,87.01,1187.0,0.0,0.0,1.0
SUNY Oneonta,62.55,82980.0,6178.0,25628.0,75.61,62.95,83.17999999999999,1034.0,0.0,0.0,1.0
SUNY College at Oswego,67.03,87096.0,6623.0,24970.0,64.83,68.89999999999999,81.34,1112.0,0.0,0.0,1.0
SUNY College at Potsdam,73.82,78048.0,2824.0,23964.0,50.370000000000005,71.66,79.67999999999999,1038.8903415955206,0.0,0.0,1.0
SUNY at Purchase College,41.0,90036.0,3528.0,27991.0,61.29,73.7,78.58000000000001,1213.0,0.0,0.0,1.0
SUNY College at Old Westbury,45.05,108732.0,4543.0,19786.0,48.8,53.080000000000005,74.67,1015.0,0.0,0.0,1.0
SUNY College at Plattsburgh,63.48,85944.0,4603.0,25786.0,67.31,61.03,79.27,1078.0,0.0,0.0,1.0
SUNY Downstate Health Sciences University,74.72,147876.0,187.0,20387.068518159816,30.578541566407207,65.58112822273795,50.54662587528013,1289.9537273108801,0.0,0.0,1.0
SUNY Empire State College,22.53,89832.0,8221.0,19726.0,27.03,80.0415357181846,64.91,1116.6191478438489,0.0,0.0,1.0
SUNY Maritime College,73.33,89676.0,1508.0,26864.0,72.21,72.71,78.49000000000001,1153.0,0.0,0.0,1.0
Upstate Medical University,72.38,82644.0,205.0,20018.690150787203,21.28262226681942,69.08704145701867,49.43324784834423,1095.3687238569335,0.0,0.0,1.0
Syracuse University,68.85,145320.0,14252.0,72780.0,83.17999999999999,68.72,88.75,1337.056031214933,0.0,1.0,0.0
Talmudical Seminary Oholei Torah,76.47,61956.0,331.0,22246.0,10.91,83.93,82.0,974.308209048502,0.0,1.0,0.0
Touro College,42.69,100440.0,4786.0,33523.0,62.63,75.98,90.46,1074.2981097751601,0.0,1.0,0.0
Excelsior College,79.69190082758611,131842.7476725136,19624.0,33353.00311413684,72.35015293439002,68.1960409448263,85.70930057910472,1221.3728851173867,0.0,1.0,0.0
Union College,87.1,134964.0,2035.0,69879.0,85.79,41.260000000000005,88.0,1339.0,0.0,1.0,0.0
United Talmudical Seminary,52.51,39552.0,2168.0,23926.0,50.29,73.01023945101463,92.87,984.0380330457814,0.0,1.0,0.0
United States Merchant Marine Academy,78.68,125604.0,1028.0,9565.0,82.33,24.11,91.24,1288.0,0.0,0.0,1.0
Utica University,40.58,93012.0,3108.0,34427.0,54.47,86.41,78.02,1175.852358947518,0.0,1.0,0.0
Vassar College,84.1,141456.0,2421.0,75203.0,87.61,24.54,93.32,1456.0,0.0,1.0,0.0
Villa Maria College,26.8,59076.0,504.0,30460.0,29.520000000000003,78.74,58.1,1031.2456978670139,0.0,1.0,0.0
School of Visual Arts,18.95,49128.0,3192.0,65272.0,71.53,71.53,77.45,1205.0,1.0,0.0,0.0
Wagner College,98.52,95148.0,1635.0,61877.0,72.56,70.43,74.51,1180.2038724185788,0.0,1.0,0.0
Wells College,62.0,80220.0,356.0,46640.0,55.83,64.36,52.27,1119.251558930075,0.0,1.0,0.0
The College of Westchester,28.57,73416.0,829.0,29294.0,51.11,88.37,72.46000000000001,1076.6988665524489,1.0,0.0,0.0
Yeshiva of Nitra Rabbinical College,73.08,30432.0,172.0,22800.0,12.05,82.73696102745147,75.0,989.3582108086915,0.0,1.0,0.0
Yeshiva University,100.0,151272.0,2619.0,64050.0,76.8,67.41,89.71000000000001,1288.0,0.0,1.0,0.0
Yeshivath Viznitz,92.59,33912.0,638.0,18476.0,64.22,87.36,97.33,981.9634468626122,0.0,1.0,0.0
Appalachian State University,78.06,99480.0,17990.0,19661.0,72.69,79.51,86.47,1181.0,0.0,0.0,1.0
Barton College,95.65,71496.0,1041.0,46539.0,51.89,42.44,70.44,1030.0,0.0,1.0,0.0
Belmont Abbey College,60.9,64128.0,1429.0,31943.0,46.05,80.10000000000001,70.11,1085.0,0.0,1.0,0.0
Bennett College,63.41,56232.0,232.0,34755.0,29.09,72.88,51.9,1025.0383249921588,0.0,1.0,0.0
Brevard College,100.0,62916.0,815.0,43036.0,38.99,45.24,60.0,1080.690552470131,0.0,1.0,0.0
Campbell University,48.42,105864.0,3696.0,51131.0,55.57,81.28999999999999,76.03999999999999,1115.0,0.0,1.0,0.0
Catawba College,68.17999999999999,85452.0,1312.0,44235.0,55.52,52.12,71.85000000000001,1038.0,0.0,1.0,0.0
Chowan University,100.0,85320.0,1098.0,37161.0,31.26,67.36,58.5,891.0,0.0,1.0,0.0
Davidson College,92.59,132564.0,1979.0,70744.0,93.03,20.0,92.98,1402.0,0.0,1.0,0.0
Duke University,91.71,199956.0,6650.0,77846.0,95.52,7.739999999999999,96.88,1530.0,0.0,1.0,0.0
East Carolina University,80.67999999999999,102732.0,21766.0,22301.0,65.21000000000001,87.92,83.46000000000001,1100.0,0.0,0.0,1.0
Elizabeth City State University,74.32,92568.0,1784.0,12754.0,43.14,74.83,75.59,929.0,0.0,0.0,1.0
Elon University,78.19,112812.0,6291.0,52587.0,82.77,71.7,89.63,1258.0,0.0,1.0,0.0
Fayetteville State University,72.53,101736.0,5061.0,16623.0,36.32,79.38,65.96,948.0,0.0,0.0,1.0
Gardner-Webb University,96.7,81564.0,2059.0,45333.0,56.07,77.95,68.33,1074.0,0.0,1.0,0.0
Greensboro College,100.0,64320.0,639.0,30302.0,33.52,77.61,62.98,1008.0,0.0,1.0,0.0
Guilford College,56.95,74844.0,1262.0,53479.0,48.72,78.01,72.11,1059.0,0.0,1.0,0.0
High Point University,99.68,94200.0,4608.0,54296.0,68.88,77.05,82.43,1182.0,0.0,1.0,0.0
Johnson C Smith University,57.76,77604.0,1248.0,33444.0,43.73,49.2,65.12,883.0,0.0,1.0,0.0
Lees-McRae College,56.6,62796.0,834.0,43437.0,43.52,73.29,67.82000000000001,1068.0,0.0,1.0,0.0
Lenoir-Rhyne University,100.0,86388.0,1659.0,50232.0,45.38,76.62,72.85000000000001,1102.0041020972155,0.0,1.0,0.0
Livingstone College,86.11,65304.0,845.0,28312.0,27.81,68.95,46.51,847.0,0.0,1.0,0.0
Mars Hill University,98.91,62376.0,1013.0,45406.0,34.81,67.29,66.79,1052.471921556023,0.0,1.0,0.0
Meredith College,99.37,91428.0,1493.0,50390.0,63.690000000000005,71.61999999999999,85.6,1111.0,0.0,1.0,0.0
Methodist University,66.14999999999999,86424.0,1419.0,55751.0,39.16,75.88000000000001,58.02,1050.0,0.0,1.0,0.0
Montreat College,19.29,67404.0,823.0,40841.0,33.98,71.2,68.26,1047.0,0.0,1.0,0.0
University of Mount Olive,100.0,80148.0,2154.0,32055.0,45.61,61.91,65.28,1011.0,0.0,1.0,0.0
North Carolina A & T State University,64.0,104940.0,10798.0,18348.0,52.080000000000005,56.71000000000001,79.63,1041.0,0.0,0.0,1.0
University of North Carolina at Asheville,73.95,99060.0,3206.0,20127.0,62.42,79.42,75.99000000000001,1185.0,0.0,0.0,1.0
University of North Carolina at Chapel Hill,77.45,153540.0,19261.0,24220.0,90.74,25.0,95.13,1393.0,0.0,0.0,1.0
University of North Carolina at Charlotte,71.44,118632.0,23852.0,23478.0,65.18,79.53,84.72,1200.0,0.0,0.0,1.0
University of North Carolina at Greensboro,75.92999999999999,103200.0,15696.0,19179.0,58.68,87.53999999999999,80.84,1093.0,0.0,0.0,1.0
North Carolina Central University,64.14,101076.0,5476.0,24075.0,51.68000000000001,87.42,77.81,937.0,0.0,0.0,1.0
University of North Carolina School of the Arts,78.13,91512.0,916.0,21755.0,72.15,36.34,91.45,1224.0,0.0,0.0,1.0
North Carolina State University at Raleigh,87.48,133152.0,24671.0,24202.0,83.89999999999999,46.22,93.57,1343.0,0.0,0.0,1.0
North Carolina Wesleyan College,30.19,73608.0,1596.0,44530.0,31.45,47.59,65.71000000000001,938.0,0.0,1.0,0.0
University of North Carolina Wilmington,72.3,103296.0,14326.0,24837.0,73.52,67.97,84.08,1226.0,0.0,0.0,1.0
William Peace University,37.0,69636.0,769.0,47624.0,38.14,61.39,73.50999999999999,1053.0,0.0,1.0,0.0
University of North Carolina at Pembroke,73.64,89544.0,6347.0,15952.0,42.48,91.38,70.72,1012.0,0.0,0.0,1.0
Pfeiffer University,95.83,82980.0,808.0,44387.0,43.0,75.84,66.67,1008.0,0.0,1.0,0.0
Queens University of Charlotte,48.06,84612.0,1637.0,49480.0,57.49,68.43,79.03999999999999,1150.0,0.0,1.0,0.0
Mid-Atlantic Christian University,82.35,59748.0,150.0,30542.0,38.3,43.120000000000005,47.92,1004.0,0.0,1.0,0.0
Saint Augustine's University,51.970000000000006,68628.0,953.0,32073.0,19.1,67.33,51.92,842.0,0.0,1.0,0.0
Salem College,58.9,71292.0,456.0,44461.0,66.0,84.63000000000001,48.15,1061.0,0.0,1.0,0.0
Shaw University,46.1,56964.0,1151.0,29686.0,18.7,70.56,66.53,1054.0378449756206,0.0,1.0,0.0
St. Andrews University,61.73,57444.0,862.0,44686.0,32.68,60.86,52.88,1031.566284759168,0.0,1.0,0.0
Wake Forest University,73.75,143304.0,5438.0,74135.0,88.66000000000001,31.98,94.55,1368.1425282350283,0.0,1.0,0.0
Warren Wilson College,60.78,67956.0,625.0,52526.0,41.88,84.84,56.6,1220.0,0.0,1.0,0.0
Wingate University,100.0,96636.0,2671.0,49769.0,49.49,73.27,64.44,1150.0651031515624,0.0,1.0,0.0
Winston-Salem State University,64.51,99876.0,4560.0,20382.0,50.0,72.52,76.64,971.0,0.0,0.0,1.0
Western Carolina University,72.11,94308.0,10387.0,18462.0,63.63,48.48,81.42,1129.0,0.0,0.0,1.0
Dickinson State University,49.62,83220.0,1171.0,17708.0,36.26,98.62,63.21,1031.0,0.0,0.0,1.0
University of Jamestown,100.0,80748.0,900.0,34565.0,55.02,71.89999999999999,73.44000000000001,1088.0,0.0,1.0,0.0
University of Mary,60.63,92892.0,2178.0,30194.0,58.67,71.67999999999999,78.42,1143.0,0.0,1.0,0.0
Mayville State University,100.0,73392.0,880.0,18727.0,30.77,53.03,62.86000000000001,1065.0,0.0,0.0,1.0
Minot State University,58.78,89388.0,2288.0,16896.0,54.6,77.33,71.28,1070.0,0.0,0.0,1.0
University of North Dakota,90.4,107616.0,9219.0,23119.0,61.11,86.75,81.39,1163.0,0.0,0.0,1.0
North Dakota State University-Main Campus,97.09,112176.0,10311.0,22201.0,62.33,94.1,81.99,1150.0,0.0,0.0,1.0
Trinity Bible College and Graduate School,68.42,46488.0,146.0,28799.0,45.9,100.0,50.0,1095.0,0.0,1.0,0.0
Valley City State University,54.2,74124.0,1004.0,18712.0,44.91,80.60000000000001,72.0,1030.0,0.0,0.0,1.0
University of Akron Main Campus,45.15,123312.0,12095.0,24604.0,48.19,73.04,75.09,1118.0,0.0,0.0,1.0
Art Academy of Cincinnati,21.57,61884.0,224.0,44864.0,48.0,30.81,58.67,1051.5584047817592,0.0,1.0,0.0
Ashland University,33.660000000000004,83508.0,2462.0,33775.0,62.09,74.35000000000001,76.79,1105.0,0.0,1.0,0.0
Baldwin Wallace University,57.56,98460.0,2843.0,48655.0,70.11,69.82000000000001,85.22,1176.0,0.0,1.0,0.0
Bluffton University,59.55,65472.0,675.0,48205.0,55.05,60.51,72.28999999999999,1067.3563035288664,0.0,1.0,0.0
Bowling Green State University-Main Campus,75.46000000000001,115776.0,13342.0,24529.0,62.13,75.3,79.36,1142.0,0.0,0.0,1.0
Capital University,45.94,100200.0,2226.0,47719.0,60.23,74.06,74.52,1137.3997041918335,0.0,1.0,0.0
Case Western Reserve University,77.25999999999999,145224.0,5360.0,69526.0,85.49,30.270000000000003,93.43,1445.0,0.0,1.0,0.0
Cedarville University,69.03,95376.0,3566.0,42318.0,73.76,59.330000000000005,87.51,1251.0,0.0,1.0,0.0
Central State University,100.0,79500.0,4009.0,19769.0,28.000000000000004,58.040000000000006,55.7,1041.0071743485855,0.0,0.0,1.0
University of Cincinnati-Main Campus,59.56,123708.0,27425.0,26892.0,72.81,76.4,88.2,1245.0,0.0,0.0,1.0
Ohio Christian University,98.96,17436.0,1448.0,32568.0,33.81,67.10337740979928,63.33,994.0892717370972,0.0,1.0,0.0
Cleveland Institute of Art,42.620000000000005,71592.0,592.0,59708.0,64.03,67.17999999999999,75.94999999999999,1168.0,0.0,1.0,0.0
Cleveland Institute of Music,30.0,79392.0,234.0,60680.0,71.43,34.160000000000004,96.3,1165.901502721339,0.0,1.0,0.0
Cleveland State University,48.64,114840.0,10917.0,24010.0,48.27,93.6,76.42999999999999,1088.0,0.0,0.0,1.0
Columbus College of Art and Design,35.29,66060.0,981.0,49217.0,61.22,91.69,72.28,1057.357047880928,0.0,1.0,0.0
University of Dayton,66.86,108060.0,8589.0,60900.0,80.88,81.11,90.88,1233.0,0.0,1.0,0.0
Defiance College,57.58,71064.0,541.0,46420.0,45.49,54.92,60.0,1005.0,0.0,1.0,0.0
Denison University,100.0,112824.0,2253.0,69128.0,80.46,28.17,85.11999999999999,1350.0,0.0,1.0,0.0
The University of Findlay,59.89,89208.0,2222.0,47032.0,62.68,79.59,79.0,1144.0,0.0,1.0,0.0
Franklin University,6.67,113928.0,3738.0,23956.0,41.8,81.38095369470176,8.540000000000001,1117.0930241987867,0.0,1.0,0.0
Gods Bible School and College,43.14,13020.0,225.0,15632.0,43.24,81.39999999999999,82.61,982.637722480509,0.0,1.0,0.0
Heidelberg University,59.260000000000005,78576.0,1021.0,44381.0,52.21,81.06,77.64,1098.0,0.0,1.0,0.0
Hiram College,100.0,75672.0,891.0,50555.0,49.64,92.77,74.89,1037.0,0.0,1.0,0.0
John Carroll University,100.0,100824.0,2737.0,57651.0,75.16000000000001,87.83999999999999,83.86,1198.0,0.0,1.0,0.0
Kent State University at Kent,58.60999999999999,113400.0,20694.0,25836.0,64.97,84.43,81.69999999999999,1141.0,0.0,0.0,1.0
Kenyon College,95.93,109548.0,1610.0,74550.0,89.01,36.89,88.71,1399.0,0.0,1.0,0.0
Kettering College,69.32000000000001,95088.0,544.0,25698.0,41.82,21.3,68.25,1105.0,0.0,1.0,0.0
Lake Erie College,47.620000000000005,77328.0,687.0,45740.0,48.39,63.95,66.34,1058.0,0.0,1.0,0.0
Lourdes University,42.34,60048.0,943.0,37498.0,43.42,77.82,67.16,1019.0,0.0,1.0,0.0
Malone University,46.150000000000006,76944.0,952.0,44743.0,54.34,74.27,78.24,1113.0,0.0,1.0,0.0
Marietta College,100.0,90204.0,1121.0,49601.0,52.66,73.91,77.3,1120.0,0.0,1.0,0.0
Mercy College of Ohio,30.04,83916.0,1493.0,22784.0,48.57,39.51,70.59,1030.0,0.0,1.0,0.0
Miami University-Hamilton,100.0,96288.0,2275.0,16237.0,16.18,65.0475751150976,54.38,1035.9449903722777,0.0,0.0,1.0
Miami University-Middletown,100.0,94800.0,1308.0,15072.0,15.06,69.28954485626234,65.89,1019.7066380215335,0.0,0.0,1.0
Miami University-Oxford,100.0,126492.0,16418.0,33805.0,81.58999999999999,91.95,88.21,1280.0,0.0,0.0,1.0
Mount Carmel College of Nursing,46.96,90504.0,705.0,21615.0,79.75,80.82000000000001,70.27,1050.0,0.0,1.0,0.0
University of Mount Union,98.63,86016.0,1934.0,44497.0,65.88000000000001,77.41,76.03999999999999,1107.0,0.0,1.0,0.0
Mount Vernon Nazarene University,92.77,74604.0,1614.0,43341.0,62.38,72.48,77.47,1131.0,0.0,1.0,0.0
Mount Saint Joseph University,95.37,86532.0,1120.0,39248.0,55.33,60.150000000000006,73.61,1108.0,0.0,1.0,0.0
Muskingum University,100.0,89184.0,1490.0,41716.0,55.73,79.66,73.13,1104.1214438448983,0.0,1.0,0.0
Notre Dame College,94.34,60852.0,1217.0,43425.0,42.86,87.42999999999999,66.67,1052.987940785447,0.0,1.0,0.0
Oberlin College,91.86,108900.0,2647.0,77124.0,86.2,35.36,83.19,1348.0,0.0,1.0,0.0
Ohio Dominican University,100.0,82800.0,942.0,42524.0,52.89,49.5,61.62,1064.4422267525574,0.0,1.0,0.0
Ohio Northern University,82.58,106608.0,2064.0,49392.0,75.96000000000001,65.2,83.88,1218.0,0.0,1.0,0.0
Ohio State University-Lima Campus,43.66,120180.0,904.0,17747.0,17.75,85.30596026960704,42.54,1076.570416045917,0.0,0.0,1.0
Ohio State University-Main Campus,65.88000000000001,152676.0,45862.0,27202.0,87.03,68.49,93.81,1337.0,0.0,0.0,1.0
Ohio University-Main Campus,81.94,105348.0,18752.0,29534.0,66.12,87.49,81.33,1166.0,0.0,0.0,1.0
Ohio Wesleyan University,51.1,103284.0,1422.0,62161.0,66.59,68.4,82.01,1202.326172267985,0.0,1.0,0.0
Otterbein University,50.470000000000006,97500.0,2233.0,45773.0,65.71000000000001,76.06,78.01,1158.0,0.0,1.0,0.0
Shawnee State University,40.0,79884.0,2783.0,16327.0,40.64,82.38726754312016,74.14,1019.8938506074787,0.0,0.0,1.0
Franciscan University of Steubenville,100.0,98748.0,2340.0,39788.0,78.7,73.0,85.61999999999999,1204.0,0.0,1.0,0.0
Tiffin University,100.0,83760.0,1880.0,41055.0,41.18,62.470000000000006,66.06,1098.2534214118393,0.0,1.0,0.0
University of Toledo,76.7,111780.0,13205.0,25118.0,52.55,94.68,78.43,1135.0,0.0,0.0,1.0
